ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,"Store Categories",c4p_log_redirect_to,wpsl_address,wpsl_city,wpsl_country,wpsl_lat,wpsl_lng,wpsl_country_iso,wpsl_phone,wpsl_email,wpsl_hours,_yoast_wpseo_title,_yoast_wpseo_metadesc,_wp_old_slug,wpsl_fax,_wpb_vc_js_status,_vc_post_settings,slide_template,_userpro_edit_restrict,restrict_roles,category_sticky_post,_um_custom_access_settings,_um_accessible,_um_access_redirect2,_um_access_roles,_um_access_redirect,_yoast_wpseo_primary_wpsl_store_category,sbg_selected_sidebar,sbg_selected_sidebar_replacement,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,_yoast_wpseo_focuskw,wpsl_address2,_yoast_wpseo_linkdex,_yoast_wpseo_focuskw_text_input,yst_prominent_words_version,_yst_is_cornerstone,wpsl_ta_id,_dp_original,wpsl_url,_wpb_post_custom_css,wpsl_my_textinput,wpsl_my_checkbox,wpsl_my_textarea,wpsl_my_dropdown,wpsl_my_editor,wpsl_state,_et_monarch_override,_wp_trash_meta_status,_wp_trash_meta_time,_wp_desired_post_slug,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
8668,"Мистер Трэвел (ООО ""Мистер Трэвел"")","[us_gallery ids=""12181,12182"" layout=""masonry"" columns=""6""]",,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-tolyatti/,https://euroroaming.ru/wp-content/uploads/2015/11/tolyatti-ul-frunze-14b-dc-kvadrat-vhod-tumb.jpg,"Мистер Трэвел (ООО ""Мистер Трэвел"")",,"Мистер Трэвел (ООО ""Мистер Трэвел"")","Мистер Трэвел (ООО ""Мистер Трэвел"")",,Orange|Ortel,,"ул. Фрунзе 14Б",Тольятти,Россия,53.515153,49.280395,RU,"7 (8482) 27 02 01, 7 (8482) 61 58 18",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""09:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""09:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Тольятти - Евророуминг","Офис самовывоза роуминговых сим-карт в Тольятти. Карты в наличии: Orange, Ortel. Уточнить наличие, адрес, время работы: 7 (8482) 27 02 01, 7 (8482) 61 58 18",mister-trevel-ooo-mister-trevel,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",,,сим-карт,"Карты в наличии: Orange, Ortel",39,сим-карт,,,,,http://mister-travel.ru/,,,,,,,,,,,,publish,1,sim-karty-v-tolyatti,,,0,0,0,open,closed,2016-05-12
8670,СВ-ВОЯЖ,,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-kaliningrade/,,,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Сергеева, д. 49",Калининград,Россия,54.719088,20.517018,RU,"7 (4012) 53-42-22, 7 (4012) 37-37-40",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""09:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""09:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Калининграде - Евророуминг","Офис самовывоза роуминговых сим-карт в Калининграде. Карты в наличии: Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: 7 (4012) 53-42-22, 7 (4012) 37-37-40",sv-voyazh-ooo-sv-voyazh,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],Сим-карты,,17,Сим-карты,,,931,,http://sv-voyage39.ru/,,,,,,,,,,,,publish,1,sim-karty-v-kaliningrade,,,0,0,0,open,closed,2017-05-12
8673,"АРГО - ДЕЛЮКС","<h3 style=""padding: 20px;""><strong>Внимание</strong>! Только по предварительному звонку.</h3>",,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-krasnoyarske/,,,,,,,GLOBALSIM|GLOBALSIM-Internet|Orange,,"ул. Молокова 37А, оф. 7-01",Красноярск,Россия,56.035871,92.89771,RU,"73912411650, 79012411650",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,17:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,17:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,17:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,17:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,17:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Красноярске - Евророуминг","Офис самовывоза роуминговых сим-карт в Красноярске. Карты в наличии: Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: 73912411650, 79012411650",argo-delyuks-ooo-argo-delyuks,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,,,,,,102,,,60,[],Сим-карты,,29,Сим-карты,1,,36,,,,,,,,,,,,,,publish,1,sim-karty-v-krasnoyarske,,,0,0,0,open,closed,2017-05-15
8682,"Пункт выдачи заказов на Васильевском острове","[us_gallery ids=""12115,12114"" layout=""masonry"" columns=""6""]",,2015-10-09,wpsl_stores,https://euroroaming.ru/?post_type=wpsl_stores&p=8682,https://euroroaming.ru/wp-content/uploads/2015/11/vhod-pod-arku-i-vo-dvore-napravo-tumb.jpg|https://euroroaming.ru/wp-content/uploads/2015/10/vhod-pod-arku-i-vo-dvore-napravo.jpg|https://euroroaming.ru/wp-content/uploads/2015/10/8-liniya-dom-59-pomeshchenie-3n-magazin-optika.jpg|https://euroroaming.ru/wp-content/uploads/2015/10/IMG_0011.jpg|https://euroroaming.ru/wp-content/uploads/2015/10/IMG_0008.jpg,"Пункт выдачи заказов на Васильевском острове|Вход под арку и во дворе направо|Магазин Оптика|IMG_0011|IMG_0008",||||,"Пункт выдачи заказов на Васильевском острове||||","Пункт выдачи заказов на Васильевском острове|Как добраться до точки в г. Санкт-Петербург, Васильевский остров|Адрес продаж сим-карт в Санкт-Петербурге||",,GLOBALSIM-Internet|Orange|Ortel|Vodafone,,"м.Василеостровская, Васильевский остров, 8 линия дом 59 помещение 3Н (магазин «Оптика»)",Санкт-Петербург,Россия,59.944473,30.27486,RU,"8-812-328-57-16 (городской), 999-13-02 (мобильный)",optika-dima@yandex.ru,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,20:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,20:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,20:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,20:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,22:00"";}s:8:""saturday"";a:1:{i:0;s:11:""12:00,18:00"";}s:6:""sunday"";a:1:{i:0;s:11:""12:00,18:00"";}}","Сим-карты европейских операторов в Санкт-Петербурге - Евророуминг","Офис самовывоза роуминговых сим-карт в городе Санкт-Петербурге. Карты в наличии: GLOBALSIM-Internet, Orange, Ortel, Vodafone Уточнить наличие, адрес, время работы: 8-812-328-57-16 (городской) 999-13-02 (мобильный)",ip-vorobev-d-a|sim-karta-na-vasilevskom-ostrove,+7(812)407-18-37,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],,,,,,,,,,,,,,,,,,,,,draft,1,sim-karty-na-vasilevskom-ostrove,,,0,0,0,open,closed,2017-01-13
8688,"Пункт выдачи заказов на Р.Зорге",,,2015-10-09,wpsl_stores,https://euroroaming.ru/?post_type=wpsl_stores&p=8688,,,,,,,Orange,,"ул. Р. Зорге, 13 (ТЦ ""Привоз"", 2 этаж по эскалатору)",Ростов-на-Дону,Россия,47.219713,39.631157,RU,+7-909-410-72-68,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Ростове-на-Дону - Евророуминг","Офис самовывоза роуминговых сим-карт в Ростове-на-Дону. Карты в наличии: Orange. Уточнить наличие, адрес, время работы: +7-909-410-72-68",ip-patrushin-aleksej-stanislavovich,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,,,,30,[],Сим-карты,"Карты в наличии: Orange",10,Сим-карты,1,,,,,,,,,,,,,,,,draft,1,sim-karty-v-rostove-na-donu-r-zorge,,,0,0,0,open,closed,2017-03-21
8689,"Пункт выдачи заказов на Театральном проспекте","Как добраться: Театральный проспект, 63, между улицами Максима Горького и Пушкинской, во двор, цокольный этаж, каб. 1, следуя по указателям OZON.",,2015-10-09,wpsl_stores,https://euroroaming.ru/?post_type=wpsl_stores&p=8689,,,,,,,Orange,,"Театральный проспект, 63",Ростов-на-Дону,Россия,47.231517,39.740237,RU,7-989-625-37-29,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Ростове-на-Дону - Евророуминг","Офис самовывоза роуминговых сим-карт в Ростове-на-Дону. Карты в наличии: Orange. Уточнить наличие, адрес, время работы: 7-989-625-37-29",ip-patrushin-aleksej-stanislavovich-5|sim-karty-v-rostove-na-donu-krasnoarmejskaya,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",60,[],Сим-карты,"Карты в наличии: Orange",19,Сим-карты,1,,,,,,,,,,,,,,,,draft,1,sim-karty-v-rostove-na-donu-teatralnyi,,,0,0,0,open,closed,2017-03-21
8690,"Пункт выдачи заказов на Комарова",,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-rostove-na-donu-komarova/,,,,,,,Orange,,"бульвар Комарова, 30",Ростов-на-Дону,Россия,47.290229,39.71241,RU,+7-909-410-72-18,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Ростове-на-Дону - Евророуминг","Офис самовывоза роуминговых сим-карт в Ростове-на-Дону. Карты в наличии: Orange. Уточнить наличие, адрес, время работы: 7-989-625-37-29",ip-patrushin-aleksej-stanislavovich-2,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,,,,,,,,,,30,[],Сим-карты,"Карты в наличии: Orange",22,Сим-карты,,,3248,,,,,,,,,,,,,,publish,1,sim-karty-v-rostove-na-donu-komarova,,,0,0,0,open,closed,2017-05-12
8691,"Пункт выдачи заказов на Лермонтовской",,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/im-karty-v-rostove-na-donu-lermontovskaya/,,,,,,,GLOBALSIM-Internet|Orange|Ortel,,"ул. Лермонтовская, 102",Ростов-на-Дону,Россия,47.230374,39.713052,RU,+7-906-423-40-90,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Ростове-на-Дону - Евророуминг","Офис самовывоза роуминговых сим-карт в Ростове-на-Дону. Карты в наличии: GLOBALSIM-Internet, Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: +7-906-423-40-90",ip-patrushin-aleksej-stanislavovich-3,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,,,,,,,103,,,30,[],Сим-карты,,18,Сим-карты,1,,3249,,,,,,,,,,,,,,publish,1,im-karty-v-rostove-na-donu-lermontovskaya,,,0,0,0,open,closed,2017-05-12
8698,"ООО ""Наши магазины"" (пункт выдачи сим-карт)",,,2016-01-31,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-krasnodare/,,,,,,,GLOBALSIM|GLOBALSIM-Internet,,"ул.Пашковская, 79",Краснодар,Россия,45.032664,38.975019,RU,"8 (861) 244-01-79, 8 (918) 28-58-333",tenshi_shop@mail.ru,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,20:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,20:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,20:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,20:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,20:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,20:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Краснодаре - Евророуминг","Офис самовывоза роуминговых сим-карт в Краснодаре. Карты в наличии: GLOBALSIM, GLOBALSIM-Internet, Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: 8(3452) 348-117",ooo-nashi-magaziny,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,,,,,,102,,,30,[],сим-карты,,28,сим-карты,1,,3254,,,,,,,,,,,,,,publish,1,sim-karty-v-krasnodare,,,0,0,0,open,closed,2017-05-15
8700,"Пункт выдачи заказов",,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-ufe/,https://euroroaming.ru/wp-content/uploads/2015/10/bandicam-2016-06-14-10-23-17-249-min.jpg,"bandicam 2016-06-14 10-23-17-249-min",,,,,GLOBALSIM|GLOBALSIM-Internet,,"ул. Ст. Кувыкина, д. 18, ТК Шатлык Люкс, цок. этаж, бутик 33Б",Уфа,Россия,54.707701,55.999949,RU,89173492128,satubaeva@rambler.ru,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:30,19:45"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:30,19:45"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:30,19:45"";}s:8:""thursday"";a:1:{i:0;s:11:""10:30,19:45"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:45"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,19:45"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Уфе - Евророуминг","Офис самовывоза роуминговых сим-карт в Уфе. Карты в наличии: GLOBALSIM, GLOBALSIM-Internet, Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: 89173492128",ip-satubaeva-roza-ravilevna,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,102,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],сим-карт,,30,сим-карт,1,,3255,,,,,,,,,,,,,,publish,1,sim-karty-v-ufe,,,0,0,0,open,closed,2017-05-16
8702,"Пункт выдачи заказов на улице Гоголя","[su_custom_gallery source=""media: 12171"" link=""lightbox"" width=""115"" height=""115"" class="".su-custom-gallery""]",,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-ryazani/,https://euroroaming.ru/wp-content/uploads/2015/11/ryazan-ul-gogolya-torgovo-ofisnyj-centr-tumb.jpg,"Пункт выдачи заказов на улице Гоголя",,"Пункт выдачи заказов на улице Гоголя","Пункт выдачи заказов на улице Гоголя",,GLOBALSIM|GLOBALSIM-Internet|Orange|Ortel|Vodafone,,"ул. Гоголя, д. 35Б",Рязань,Россия,54.602187,39.715464,RU,89209584389,sokol-n2010@yandex.ru,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""12:00,18:00"";}s:7:""tuesday"";a:0:{}s:9:""wednesday"";a:0:{}s:8:""thursday"";a:1:{i:0;s:11:""12:00,18:00"";}s:6:""friday"";a:0:{}s:8:""saturday"";a:1:{i:0;s:11:""12:00,15:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Рязани - Евророуминг","Офис самовывоза роуминговых сим-карт в Рязани . Карты в наличии: GLOBALSIM, GLOBALSIM-Internet, Orange, Ortel, Vodafone. Уточнить наличие, адрес, время работы: 89209584389",sokolova-n-a-2,"8-800-555-2834, +7(499)322-10-28",false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,,,,,,,,,30,[],сим-карт,,30,сим-карт,,,3257,,,,,,,,,,,,,,publish,1,sim-karty-v-ryazani,,,0,0,0,open,closed,2017-05-15
8704,"Митинское бюро путешествий (пункт выдачи заказов и продажа сим-карт)",,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-moskve-na-mitinskoj/,,,,,,,EuropaSim|GLOBALSIM|Orange,,"ст.м. Митино, ул. Митинская д. 46, к.1",Москва,Россия,55.849223,37.358212,RU,"84957530107, 84957597440",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:30,19:30"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:30,19:30"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:30,19:30"";}s:8:""thursday"";a:1:{i:0;s:11:""10:30,19:30"";}s:6:""friday"";a:1:{i:0;s:11:""10:30,19:30"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,17:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Москве - Евророуминг","Офис самовывоза роуминговых сим-карт в Москве. Карты в наличии: GLOBALSIM, Orange. Уточнить наличие, адрес, время работы: 84957530107, 84957597440",ta-merkurij|mitinskoe-byuro-puteshestvij,+7(499)322-10-28,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,102,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],сим-карты,,32,сим-карты,1,,2233,,,,,,,,,,,,,,publish,1,sim-karty-v-moskve-na-mitinskoj,,,0,0,0,open,closed,2017-05-11
8709,"ТА Ливерпуль Тур (пункт выдачи сим-карт)",,,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-liverpul-tur-punkt-vydachi-sim-kart/,,,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Алтайская д. 12 (м. Московская)",Санкт-Петербург,Россия,59.850094,30.325064,RU,88129423782,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,20:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,20:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,20:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,20:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,20:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Санкт-Петербурге - Евророуминг","Офис самовывоза роуминговых сим-карт в Санкт-Петербурге. Карты в наличии: GLOBALSIM, Orange, Vodafone. Уточнить наличие, адрес, время работы: 88129423782",ta-alisa|ta-liverpul-tur|sim-karty-na-altajskoj,+7(812)407-18-37,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,,,,,,102,,,30,[],сим-карты,,28,сим-карты,,,845,,,,,,,,,,,,,,publish,1,ta-liverpul-tur-punkt-vydachi-sim-kart,,,0,0,0,open,closed,2017-05-12
8714,"Турагентство Меркурий (пункт выдачи заказов и продажа сим-карт)",,,2017-05-10,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-moskve-metro-kitaj-gorod/,https://euroroaming.ru/wp-content/uploads/2015/11/moskva-marosejka-turagentstvo-merkurij-tumb.jpg|https://euroroaming.ru/wp-content/uploads/2015/11/turagentstvo-merkurij-vhod.jpg,"Турагентство Меркурий|Вход в турагентство",|,"Турагентство Меркурий|","Турагентство Меркурий|Точка выдачи в г. Москва - вход",,EuropaSim|GLOBALSIM|GLOBALSIM-Internet|Orange,,"ст.м Китай город, ул. Маросейка д. 13, стр. 2, под. 2, офис 25 (наберите на домофоне 25)",Москва,Россия,55.75848,37.636505,RU,"8 (495) 623-29-90, 8 (495) 628-21-60, 8-905-700-02-23",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Москве - Евророуминг","Офис самовывоза роуминговых сим-карт в Москве, М. Китай-город. Карты в наличии: GLOBALSIM, Orange, Ortel. Уточнить наличие, адрес, время работы: 8 (495) 623-29-90, 8 (495) 628-21-60, 8-905-700-02-23",turagentstvo-merkurij-2,+7(499)322-10-28,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,102,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],сим-карт,,24,сим-карт,1,,3073,,www.mercury-tour.ru,,,,,,,,,,,,publish,1,sim-karty-v-moskve-metro-kitaj-gorod,,,0,0,0,open,closed,2017-05-25
8716,"Турагентство Алиса (пункт выдачи заказов и продажа сим-карт)","[us_gallery ids=""12140"" layout=""masonry"" columns=""6""]

&nbsp;",,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-u-metro-sennaya-sadovaya-spasskaya/,https://euroroaming.ru/wp-content/uploads/2015/11/punkt-vydachi-sim-kart-u-metro-sennaya-sadovaya-spasskaya-thumb.jpg,"Турагентство Алиса",,"Турагентство Алиса","Турагентство Алиса",,GLOBALSIM|Orange|Ortel|Vodafone,,"Спасский переулок, д. 9 (м. Сенная площадь-Садовая-Спасская)",Санкт-Петербург,Россия,59.928433,30.318146,RU,"8 (812) 310-40-30",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,20:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,20:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,20:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,20:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,20:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,18:00"";}s:6:""sunday"";a:0:{}}","Сим-карты европейских операторов в Санкт-Петербурге - Евророуминг","Офис самовывоза роуминговых сим-карт в городе Санкт-Петербурге. Карты в наличии: GLOBALSIM, Orange, Vodafone. Уточнить наличие, адрес, время работы: 8 (812) 310-40-30",turagentstvo-alisa,+7(812)407-18-37,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,102,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],"сим карт",,31,"сим карт",1,,478,,,,,,,,,,,,,,publish,1,sim-karty-u-metro-sennaya-sadovaya-spasskaya,,,0,0,0,open,closed,2017-05-12
8723,"Агентство молодежного туризма ""Новые страны"" (пункт продажи сим-карт)","[us_gallery ids=""12178,12177,12189,12191"" layout=""masonry"" columns=""4""]",,2015-10-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/sim-karty-v-kazani/,https://euroroaming.ru/wp-content/uploads/2015/11/vkhod-v-zdanie-tumb.jpg,"Агентство молодежного туризма ""Новые страны""",,"Агентство молодежного туризма ""Новые страны""","Агентство молодежного туризма ""Новые страны""",,EuropaSim|Orange,,"улица Гоголя, дом 11, офис 7",Казань,Россия,55.795243,49.132681,RU,"8(843)2454315, 89172321277",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""sunday"";a:1:{i:0;s:11:""10:00,18:00"";}}","Сим-карты европейских операторов в Казани - Евророуминг","Офис самовывоза роуминговых сим-карт в Казани. Карты в наличии: Orange. Уточнить наличие, адрес, время работы: 8(843)2366807, 8(843)2454315",agentstvo-molodezhnogo-turizma-novye-strany,"8-800-555-2834, +7(499)322-10-28",true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,none,,0,0,0,,"a:1:{i:0;s:1:""0"";}",,97,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",30,[],сим-карт,,30,сим-карт,,,287,,,,,,,,,,,,,,publish,1,sim-karty-v-kazani,,,0,0,0,open,closed,2017-05-15
